"collection_name","article_id","title","doi","tags"
"Infrastructure and services","7923833","Who collects water 1","https://doi.org/10.17028/rd.lboro.7923833.v1","Technical illustration and graphics"
"Infrastructure and services","7923866","Why women enter and leave the profession","https://doi.org/10.17028/rd.lboro.7923866.v1","Technical illustration and graphics"
"Infrastructure and services","7923860","Who collects water 2","https://doi.org/10.17028/rd.lboro.7923860.v1","Technical illustration and graphics"
"Infrastructure and services","7923821","What is beneath the surface","https://doi.org/10.17028/rd.lboro.7923821.v1","Technical illustration and graphics"
"Infrastructure and services","7923809","Sustaining social change","https://doi.org/10.17028/rd.lboro.7923809.v1","Technical illustration and graphics"
"Infrastructure and services","7923818","Water consumption versus time for collection","https://doi.org/10.17028/rd.lboro.7923818.v1","Technical illustration and graphics"
"Infrastructure and services","7923803","Supply and demand","https://doi.org/10.17028/rd.lboro.7923803.v1","Technical illustration and graphics"
"Infrastructure and services","7923812","The transfer of disease from faeces to mouth","https://doi.org/10.17028/rd.lboro.7923812.v1","Technical illustration and graphics"
"Infrastructure and services","7923794","Scales of participation","https://doi.org/10.17028/rd.lboro.7923794.v1","Technical illustration and graphics"
"Infrastructure and services","7923797","Social practice and water quality","https://doi.org/10.17028/rd.lboro.7923797.v1","Technical illustration and graphics"
"Infrastructure and services","7923791","Roads make a difference","https://doi.org/10.17028/rd.lboro.7923791.v1","Technical illustration and graphics"
"Infrastructure and services","7923800","Stages in the development of project design","https://doi.org/10.17028/rd.lboro.7923800.v1","Technical illustration and graphics"
"Infrastructure and services","7945424","Unpaved road cross-section","https://doi.org/10.17028/rd.lboro.7945424.v1","Technical illustration and graphics"
"Infrastructure and services","7945577","The effect of poor specification","https://doi.org/10.17028/rd.lboro.7945577.v1","Technical illustration and graphics"
"Infrastructure and services","7945469","Catchwater drainage for hill roads","https://doi.org/10.17028/rd.lboro.7945469.v1","Technical illustration and graphics"
"Infrastructure and services","7946486","Section of a shallow pit","https://doi.org/10.17028/rd.lboro.7946486.v1","Technical illustration and graphics"
"Infrastructure and services","7946483","Section of a pit with lining sections cemented","https://doi.org/10.17028/rd.lboro.7946483.v1","Technical illustration and graphics"
"Infrastructure and services","8068607","Back-service collector sewer","https://doi.org/10.17028/rd.lboro.8068607.v1","Technical illustration and graphics"
"Infrastructure and services","8074640","Communal bin made from an old all drum","https://doi.org/10.17028/rd.lboro.8074640.v1","Technical illustration and graphics"
"Infrastructure and services","8068292","Plan of roads","https://doi.org/10.17028/rd.lboro.8068292.v1","Technical illustration and graphics"
"Infrastructure and services","8068286","Wire sag between two telegraph poles","https://doi.org/10.17028/rd.lboro.8068286.v1","Technical illustration and graphics"
"Infrastructure and services","8068316","Section of a pit with lining sections cemented","https://doi.org/10.17028/rd.lboro.8068316.v1","Technical illustration and graphics"
"Infrastructure and services","8068319","Plot types","https://doi.org/10.17028/rd.lboro.8068319.v1","Technical illustration and graphics"
"Infrastructure and services","8068313","Section of a shallow pit","https://doi.org/10.17028/rd.lboro.8068313.v1","Technical illustration and graphics"
"Infrastructure and services","8068301","Recommended distances between two houses with telegraph pole and lorry","https://doi.org/10.17028/rd.lboro.8068301.v1","Technical illustration and graphics"
"Infrastructure and services","8068310","Section and plan of house with external pit","https://doi.org/10.17028/rd.lboro.8068310.v1","Technical illustration and graphics"
"Infrastructure and services","8068304","Recommended distances between to houses with car lorry and telegraph pole","https://doi.org/10.17028/rd.lboro.8068304.v1","Technical illustration and graphics"
"Infrastructure and services","8068298","Recommended distances between single-storey house and two-storey house","https://doi.org/10.17028/rd.lboro.8068298.v1","Technical illustration and graphics"
"Infrastructure and services","8068289","Low-cost housing with electrical supply","https://doi.org/10.17028/rd.lboro.8068289.v1","Technical illustration and graphics"
"Infrastructure and services","8068295","Recommended minimum distance between two houses","https://doi.org/10.17028/rd.lboro.8068295.v1","Technical illustration and graphics"
"Infrastructure and services","8068256","Telegraph pole","https://doi.org/10.17028/rd.lboro.8068256.v1","Technical illustration and graphics"
"Infrastructure and services","8068268","Types of electrical circuits","https://doi.org/10.17028/rd.lboro.8068268.v1","Technical illustration and graphics"
"Infrastructure and services","8068277","Telegraph poles","https://doi.org/10.17028/rd.lboro.8068277.v1","Technical illustration and graphics"
"Infrastructure and services","8068283","Anchoring a telegraph pole","https://doi.org/10.17028/rd.lboro.8068283.v1","Technical illustration and graphics"
"Infrastructure and services","8068232","Cross-section of a lined drain","https://doi.org/10.17028/rd.lboro.8068232.v1","Technical illustration and graphics"
"Infrastructure and services","8068247","Plan of electrical mains","https://doi.org/10.17028/rd.lboro.8068247.v1","Technical illustration and graphics"
"Infrastructure and services","7958486","Viscious circle of poor cost recovery","https://doi.org/10.17028/rd.lboro.7958486.v1","Technical illustration and graphics"
"Infrastructure and services","7958456","Virtuous circle of improved cost recovery and services","https://doi.org/10.17028/rd.lboro.7958456.v1","Technical illustration and graphics"
"Infrastructure and services","8059400","The nomenclature used for debiting and crediting various accounts","https://doi.org/10.17028/rd.lboro.8059400.v1","Technical illustration and graphics"
"Infrastructure and services","8059382","Common approaches for depreciating assets","https://doi.org/10.17028/rd.lboro.8059382.v1","Technical illustration and graphics"
"Infrastructure and services","8059385","Credit worthiness ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059385.v1","Technical illustration and graphics"
"Infrastructure and services","8059394","Liquidity ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059394.v1","Technical illustration and graphics"
"Infrastructure and services","8059388","Efficiency ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059388.v1","Technical illustration and graphics"
"Infrastructure and services","7798988","Debris close to a well","https://doi.org/10.17028/rd.lboro.7798988.v1","Line drawings"
"Infrastructure and services","7713287","Set of pump curves for a 140mm diameter impeller","https://doi.org/10.17028/rd.lboro.7713287.v1","Technical illustration and graphics"
"Infrastructure and services","7713281","Characteristic pump curves for a particular centrifugal pump","https://doi.org/10.17028/rd.lboro.7713281.v1","Technical illustration and graphics"
"Infrastructure and services","7713266","Arrangements of pumps for connection in series or in parallel","https://doi.org/10.17028/rd.lboro.7713266.v1","Technical illustration and graphics"
"Infrastructure and services","7713269","Arrangements of pumps for connection in series or in parallel","https://doi.org/10.17028/rd.lboro.7713269.v1","Technical illustration and graphics"
"Infrastructure and services","7713002","Typical shapes of head power and efficiency curves for rotor dynamic pumps","https://doi.org/10.17028/rd.lboro.7713002.v1","Technical illustration and graphics"
"Infrastructure and services","7712927","Comparison between pumping curve for a centrifugal pump and a progressive cavity pump","https://doi.org/10.17028/rd.lboro.7712927.v1","Technical illustration and graphics"
"Infrastructure and services","7712924","Comparison between pumping curve for a centrifugal pump and a progressive cavity pump","https://doi.org/10.17028/rd.lboro.7712924.v1","Technical illustration and graphics"
"Infrastructure and services","7712819","Longitudinal sections for pipes AC CE and EG (Case 8)","https://doi.org/10.17028/rd.lboro.7712819.v1","Technical illustration and graphics"
"Infrastructure and services","7712828","Longitudinal sections for pipes AC CE and EG (Case 8)","https://doi.org/10.17028/rd.lboro.7712828.v1","Technical illustration and graphics"
"Infrastructure and services","7712795","Longitudinal section for pipe EG (Case 8)","https://doi.org/10.17028/rd.lboro.7712795.v1","Technical illustration and graphics"
"Infrastructure and services","7712744","Layout plan for the branched distribution system","https://doi.org/10.17028/rd.lboro.7712744.v1","Technical illustration and graphics"
"Infrastructure and services","7712621","Plotting values from a table to find the headloss factor for an intermediate diameter.","https://doi.org/10.17028/rd.lboro.7712621.v1","Technical illustration and graphics"
"Infrastructure and services","7688792","Graph - Head vs discharge relationship for various types of tap","https://doi.org/10.17028/rd.lboro.7688792.v1","Technical illustration and graphics"
"Infrastructure and services","7688672","Soakage systems for disposal of wasted water","https://doi.org/10.17028/rd.lboro.7688672.v1","Technical illustration and graphics"
"Infrastructure and services","7688675","Soakage systems for disposal of wasted water","https://doi.org/10.17028/rd.lboro.7688675.v1","Technical illustration and graphics"
"Infrastructure and services","7688669","An example of a stone-filled soakpit used for a public standpost","https://doi.org/10.17028/rd.lboro.7688669.v1","Technical illustration and graphics"
"Infrastructure and services","7688666","An example of a stone-filled soakpit used for a public standpost","https://doi.org/10.17028/rd.lboro.7688666.v1","Technical illustration and graphics"
"Infrastructure and services","7688630","Manually closed clamp used for gripping rising main or pump rod","https://doi.org/10.17028/rd.lboro.7688630.v1","Technical illustration and graphics"
"Infrastructure and services","7688633","Bolted clamping system for rising mains","https://doi.org/10.17028/rd.lboro.7688633.v1","Technical illustration and graphics"
"Infrastructure and services","7688636","Bolted clamping system for rising mains","https://doi.org/10.17028/rd.lboro.7688636.v1","Technical illustration and graphics"
