"collection_name","article_id","title","doi","tags","thumbnail_file"
"Buckets","7981955","The Blair bucket and its valve 1","https://doi.org/10.17028/rd.lboro.7981955.v1","Technical illustration and graphics","7981955_thumbnail.jpg"
"Buckets","7981874","Replacing the washer of a Blair bucket","https://doi.org/10.17028/rd.lboro.7981874.v1","Technical illustration and graphics","7981874_thumbnail.jpg"
"Buckets","7982639","Rope and washer pump and Blair bucket","https://doi.org/10.17028/rd.lboro.7982639.v1","Technical illustration and graphics","7982639_thumbnail.jpg"
"Buckets","7765079","Woman filling a bucket from a handpump","https://doi.org/10.17028/rd.lboro.7765079.v1","Line drawings","7765079_thumbnail.jpg"
"Buckets","7784069","Buckets and two taps","https://doi.org/10.17028/rd.lboro.7784069.v1","Line drawings","7784069_thumbnail.jpg"
"Buckets","7798586","Woman standing and holding a bucket of water on her head","https://doi.org/10.17028/rd.lboro.7798586.v1","Line drawings","7798586_thumbnail.jpg"
"Buckets","7798601","Woman walking and carrying a bucket of water on her head","https://doi.org/10.17028/rd.lboro.7798601.v1","Line drawings","7798601_thumbnail.jpg"
"Buckets","7798577","Woman holding a bucket of water on her head","https://doi.org/10.17028/rd.lboro.7798577.v1","Line drawings","7798577_thumbnail.jpg"
"Buckets","7798544","Man using a yoke to lift and carry two buckets of water","https://doi.org/10.17028/rd.lboro.7798544.v1","Line drawings","7798544_thumbnail.jpg"
"Buckets","7798565","Woman carrying water in a bucket","https://doi.org/10.17028/rd.lboro.7798565.v1","Line drawings","7798565_thumbnail.jpg"
"Buckets","7798535","Girl carrying a bucket 1","https://doi.org/10.17028/rd.lboro.7798535.v1","Line drawings","7798535_thumbnail.jpg"
"Buckets","7798541","Girl carrying a bucket 2","https://doi.org/10.17028/rd.lboro.7798541.v1","Line drawings","7798541_thumbnail.jpg"
"Buckets","7798697","Oxfam water bucket","https://doi.org/10.17028/rd.lboro.7798697.v1","Line drawings","7798697_thumbnail.jpg"
"Buckets","7798757","Bucket of turbid water","https://doi.org/10.17028/rd.lboro.7798757.v1","Line drawings","7798757_thumbnail.jpg"
"Buckets","7798838","Drawing water from a bucket with tap","https://doi.org/10.17028/rd.lboro.7798838.v1","Line drawings","7798838_thumbnail.jpg"
"Buckets","7798832","Bucket with a tap","https://doi.org/10.17028/rd.lboro.7798832.v1","Line drawings","7798832_thumbnail.jpg"
"Buckets","7688615","Replacing the washer of the Blair bucket","https://doi.org/10.17028/rd.lboro.7688615.v1","Technical illustration and graphics","7688615_thumbnail.jpg"
"Buckets","7688609","Replacing the washer of the Blair bucket","https://doi.org/10.17028/rd.lboro.7688609.v1","Technical illustration and graphics","7688609_thumbnail.jpg"
"Buckets","7688612","Replacing the washer of the Blair bucket","https://doi.org/10.17028/rd.lboro.7688612.v1","Technical illustration and graphics","7688612_thumbnail.jpg"
"Buckets","7688588","The Blair bucket pump fitted on a borehole","https://doi.org/10.17028/rd.lboro.7688588.v1","Technical illustration and graphics","7688588_thumbnail.jpg"
"Buckets","7688600","The Blair bucket and its valve","https://doi.org/10.17028/rd.lboro.7688600.v1","Technical illustration and graphics","7688600_thumbnail.jpg"
"Buckets","7688585","The Blair bucket pump fitted on a borehole","https://doi.org/10.17028/rd.lboro.7688585.v1","Technical illustration and graphics","7688585_thumbnail.jpg"
"Buckets","7680599","Protected well with double bucket system","https://doi.org/10.17028/rd.lboro.7680599.v1","Technical illustration and graphics","7680599_thumbnail.jpg"
"Buckets","7680629","Blair bucket pump","https://doi.org/10.17028/rd.lboro.7680629.v1","Technical illustration and graphics","7680629_thumbnail.jpg"
"Buckets","7680662","Blair bucket pump","https://doi.org/10.17028/rd.lboro.7680662.v1","Technical illustration and graphics","7680662_thumbnail.jpg"
"Buckets","7680590","Protected well with double bucket system","https://doi.org/10.17028/rd.lboro.7680590.v1","Technical illustration and graphics","7680590_thumbnail.jpg"
"Buckets","7472480","Man with a bucket","https://doi.org/10.17028/rd.lboro.7472480.v1","Line drawings","7472480_thumbnail.jpg"
"Buckets","7461170","Pour flush latrine with a bucket","https://doi.org/10.17028/rd.lboro.7461170.v1","Line drawings","7461170_thumbnail.jpg"
"Buckets","7461071","Bucket latrine - showing bucket","https://doi.org/10.17028/rd.lboro.7461071.v1","Line drawings","7461071_thumbnail.jpg"
"Buckets","7461074","Bucket latrine","https://doi.org/10.17028/rd.lboro.7461074.v1","Line drawings","7461074_thumbnail.jpg"
"Buckets","7270427","The Blair bucket and it's valve","https://doi.org/10.17028/rd.lboro.7270427.v1","Technical illustration and graphics","7270427_thumbnail.jpg"
"Buckets","7049219","Blair bucket in use","https://doi.org/10.17028/rd.lboro.7049219.v1","Technical illustration and graphics","7049219_thumbnail.jpg"
"Boreholes","12630737","Borehole latrine","https://doi.org/10.17028/rd.lboro.12630737.v1","Technical illustration and graphics","12630737_thumbnail.jpg"
"Boreholes","7837838","The effect of a shifting river in a permafrost area on groundwater depth and on the location of boreholes","https://doi.org/10.17028/rd.lboro.7837838.v1","Technical illustration and graphics","7837838_thumbnail.jpg"
"Boreholes","7874561","Progressive cavity pump mounted in borehole","https://doi.org/10.17028/rd.lboro.7874561.v1","Technical illustration and graphics","7874561_thumbnail.jpg"
"Boreholes","7907729","Borehole latrine","https://doi.org/10.17028/rd.lboro.7907729.v1","Technical illustration and graphics","7907729_thumbnail.jpg"
"Boreholes","7923962","Borehole screen and soil matrix","https://doi.org/10.17028/rd.lboro.7923962.v1","Technical illustration and graphics","7923962_thumbnail.jpg"
"Boreholes","7946030","Borehole latrine 2","https://doi.org/10.17028/rd.lboro.7946030.v1","Technical illustration and graphics","7946030_thumbnail.jpg"
"Boreholes","7946018","Borehole latrine 1","https://doi.org/10.17028/rd.lboro.7946018.v1","Technical illustration and graphics","7946018_thumbnail.jpg"
"Boreholes","8068826","Schematic details of a typical borehole","https://doi.org/10.17028/rd.lboro.8068826.v1","Technical illustration and graphics","8068826_thumbnail.jpg"
"Boreholes","8068805","Artesian fissure spring and artesian borehole","https://doi.org/10.17028/rd.lboro.8068805.v1","Technical illustration and graphics","8068805_thumbnail.jpg"
"Boreholes","8068799","Well borehole and gravity overflow","https://doi.org/10.17028/rd.lboro.8068799.v1","Technical illustration and graphics","8068799_thumbnail.jpg"
"Boreholes","8069063","A rope and washer pump used in a borehole","https://doi.org/10.17028/rd.lboro.8069063.v1","Technical illustration and graphics","8069063_thumbnail.jpg"
"Boreholes","7959218","The Tara handpump installed in a borehole","https://doi.org/10.17028/rd.lboro.7959218.v1","Technical illustration and graphics","7959218_thumbnail.jpg"
"Boreholes","7981943","Twisted V-belts for borehole pump","https://doi.org/10.17028/rd.lboro.7981943.v1","Technical illustration and graphics","7981943_thumbnail.jpg"
"Boreholes","7982648","Sanitary seal for a borehole","https://doi.org/10.17028/rd.lboro.7982648.v1","Technical illustration and graphics","7982648_thumbnail.jpg"
"Boreholes","7713164","Centrifugal pump driven by a shaft connection","https://doi.org/10.17028/rd.lboro.7713164.v1","Technical illustration and graphics","7713164_thumbnail.jpg"
"Boreholes","7713194","Use of twisted V-belts to drive a shaft driven borehole pump","https://doi.org/10.17028/rd.lboro.7713194.v1","Technical illustration and graphics","7713194_thumbnail.jpg"
"Boreholes","7713191","Use of twisted V-belts to drive a shaft driven borehole pump","https://doi.org/10.17028/rd.lboro.7713191.v1","Technical illustration and graphics","7713191_thumbnail.jpg"
"Boreholes","7713041","Centrifugal pump installations","https://doi.org/10.17028/rd.lboro.7713041.v1","Technical illustration and graphics","7713041_thumbnail.jpg"
"Boreholes","7713038","Centrifugal pump installations","https://doi.org/10.17028/rd.lboro.7713038.v1","Technical illustration and graphics","7713038_thumbnail.jpg"
"Boreholes","7713044","Centrifugal pump driven by a shaft connection","https://doi.org/10.17028/rd.lboro.7713044.v1","Technical illustration and graphics","7713044_thumbnail.jpg"
"Boreholes","7713026","Centrifugal pump impeller arrangements","https://doi.org/10.17028/rd.lboro.7713026.v1","Technical illustration and graphics","7713026_thumbnail.jpg"
"Boreholes","7713029","Centrifugal pump impeller arrangements","https://doi.org/10.17028/rd.lboro.7713029.v1","Technical illustration and graphics","7713029_thumbnail.jpg"
"Boreholes","7713032","Two types of centifugal pumps","https://doi.org/10.17028/rd.lboro.7713032.v1","Technical illustration and graphics","7713032_thumbnail.jpg"
"Boreholes","7713035","Two types of centifugal pumps","https://doi.org/10.17028/rd.lboro.7713035.v1","Technical illustration and graphics","7713035_thumbnail.jpg"
"Boreholes","7688588","The Blair bucket pump fitted on a borehole","https://doi.org/10.17028/rd.lboro.7688588.v1","Technical illustration and graphics","7688588_thumbnail.jpg"
"Boreholes","7688543","A rope and washer pump used in a borehole","https://doi.org/10.17028/rd.lboro.7688543.v1","Technical illustration and graphics","7688543_thumbnail.jpg"
"Boreholes","7688585","The Blair bucket pump fitted on a borehole","https://doi.org/10.17028/rd.lboro.7688585.v1","Technical illustration and graphics","7688585_thumbnail.jpg"
"Boreholes","7687832","Methods for driving well points","https://doi.org/10.17028/rd.lboro.7687832.v1","Technical illustration and graphics","7687832_thumbnail.jpg"
"Boreholes","7687835","Cost of shallow hand dug wells and hand augered boreholes","https://doi.org/10.17028/rd.lboro.7687835.v1","Technical illustration and graphics","7687835_thumbnail.jpg"
"Boreholes","7687838","Cost of shallow hand dug wells and hand augered boreholes","https://doi.org/10.17028/rd.lboro.7687838.v1","Technical illustration and graphics","7687838_thumbnail.jpg"
"Boreholes","7687829","Methods for driving well points","https://doi.org/10.17028/rd.lboro.7687829.v1","Technical illustration and graphics","7687829_thumbnail.jpg"
"Boreholes","7687640","Stages in lined borehole construction 9","https://doi.org/10.17028/rd.lboro.7687640.v1","Technical illustration and graphics","7687640_thumbnail.jpg"
"Boreholes","7687643","A Tara handpump installed in a borehole equipped with a RoBoScreen type wellpoint","https://doi.org/10.17028/rd.lboro.7687643.v1","Technical illustration and graphics","7687643_thumbnail.jpg"
"Boreholes","7687646","A Tara handpump installed in a borehole equipped with a RoBoScreen type wellpoint","https://doi.org/10.17028/rd.lboro.7687646.v1","Technical illustration and graphics","7687646_thumbnail.jpg"
"Boreholes","7687637","Stages in lined borehole construction 5 to 8","https://doi.org/10.17028/rd.lboro.7687637.v1","Technical illustration and graphics","7687637_thumbnail.jpg"
"Boreholes","7269701","Drilling a borehole: Stages 1 - 4","https://doi.org/10.17028/rd.lboro.7269701.v1","Technical illustration and graphics","7269701_thumbnail.jpg"
"Boreholes","7270412","Typical components of a borehole design","https://doi.org/10.17028/rd.lboro.7270412.v1","Technical illustration and graphics","7270412_thumbnail.jpg"
"Boreholes","7270415","Stages in rehabilitating a borehole","https://doi.org/10.17028/rd.lboro.7270415.v1","Technical illustration and graphics","7270415_thumbnail.jpg"
"Boreholes","7270409","Jetting","https://doi.org/10.17028/rd.lboro.7270409.v1","Technical illustration and graphics","7270409_thumbnail.jpg"
"Boreholes","7270406","Jetting method","https://doi.org/10.17028/rd.lboro.7270406.v1","Technical illustration and graphics","7270406_thumbnail.jpg"
"Boreholes","7270403","Borehole flushing","https://doi.org/10.17028/rd.lboro.7270403.v1","Technical illustration and graphics","7270403_thumbnail.jpg"
"Boreholes","7270400","Drilling a borehole: Stage 9","https://doi.org/10.17028/rd.lboro.7270400.v1","Technical illustration and graphics","7270400_thumbnail.jpg"
"Boreholes","7270385","Drilling a borehole: Stages 5 - 8","https://doi.org/10.17028/rd.lboro.7270385.v1","Technical illustration and graphics","7270385_thumbnail.jpg"
"Boreholes","7049222","Installation details of India Mark III deep well pump","https://doi.org/10.17028/rd.lboro.7049222.v1","Technical illustration and graphics","7049222_thumbnail.jpg"
"Apron slabs","12630725","Domed concrete slab without reinforcement","https://doi.org/10.17028/rd.lboro.12630725.v1","Technical illustration and graphics","12630725_thumbnail.jpg"
"Apron slabs","7844705","Handwashing facility showing insulated bucket basin soap dish and concrete slab","https://doi.org/10.17028/rd.lboro.7844705.v1","Technical illustration and graphics","7844705_thumbnail.jpg"
"Apron slabs","7844702","Additional support for latrine slabs","https://doi.org/10.17028/rd.lboro.7844702.v1","Technical illustration and graphics","7844702_thumbnail.jpg"
"Apron slabs","7874450","Simple concrete standpost apron","https://doi.org/10.17028/rd.lboro.7874450.v1","Technical illustration and graphics","7874450_thumbnail.jpg"
"Apron slabs","7902473","Wooden slab for twin compartment latrine","https://doi.org/10.17028/rd.lboro.7902473.v1","Technical illustration and graphics","7902473_thumbnail.jpg"
"Apron slabs","7907864","Reinforced concrete latrine slab","https://doi.org/10.17028/rd.lboro.7907864.v1","Technical illustration and graphics","7907864_thumbnail.jpg"
"Apron slabs","7907900","Domed concrete slab without reinforcement","https://doi.org/10.17028/rd.lboro.7907900.v1","Technical illustration and graphics","7907900_thumbnail.jpg"
"Apron slabs","7923560","Domed pit slab - plan and cross-section","https://doi.org/10.17028/rd.lboro.7923560.v1","Technical illustration and graphics","7923560_thumbnail.jpg"
"Apron slabs","8094404","A typical apron slap and channel drain","https://doi.org/10.17028/rd.lboro.8094404.v1","Technical illustration and graphics","8094404_thumbnail.jpg"
"Apron slabs","8094506","Simple R C slab deck","https://doi.org/10.17028/rd.lboro.8094506.v1","Technical illustration and graphics","8094506_thumbnail.jpg"
"Apron slabs","7945088","Oxfam plan four unit latrine blocks with 100x120cm slabs","https://doi.org/10.17028/rd.lboro.7945088.v1","Technical illustration and graphics","7945088_thumbnail.jpg"
"Apron slabs","7951550","Stone concrete slab for boys","https://doi.org/10.17028/rd.lboro.7951550.v1","Technical illustration and graphics","7951550_thumbnail.jpg"
"Apron slabs","7951547","Concrete slab for girls","https://doi.org/10.17028/rd.lboro.7951547.v1","Technical illustration and graphics","7951547_thumbnail.jpg"
"Apron slabs","7952135","Shallow concrete slab for boys","https://doi.org/10.17028/rd.lboro.7952135.v1","Technical illustration and graphics","7952135_thumbnail.jpg"
"Apron slabs","7951544","Concrete slab block for boys","https://doi.org/10.17028/rd.lboro.7951544.v1","Technical illustration and graphics","7951544_thumbnail.jpg"
"Apron slabs","7952459","Reinforced concrete latrine slab 1","https://doi.org/10.17028/rd.lboro.7952459.v1","Technical illustration and graphics","7952459_thumbnail.jpg"
"Apron slabs","7952456","Plastic slab","https://doi.org/10.17028/rd.lboro.7952456.v1","Technical illustration and graphics","7952456_thumbnail.jpg"
"Apron slabs","7952462","Reinforced concrete latrine slab 2","https://doi.org/10.17028/rd.lboro.7952462.v1","Technical illustration and graphics","7952462_thumbnail.jpg"
"Apron slabs","7952435","Ferrocement slab","https://doi.org/10.17028/rd.lboro.7952435.v1","Technical illustration and graphics","7952435_thumbnail.jpg"
"Apron slabs","7952429","Ferrocement slab with pour-flush bowls","https://doi.org/10.17028/rd.lboro.7952429.v1","Technical illustration and graphics","7952429_thumbnail.jpg"
"Apron slabs","7952393","Domed concrete slab without reinforcement","https://doi.org/10.17028/rd.lboro.7952393.v1","Technical illustration and graphics","7952393_thumbnail.jpg"
"Apron slabs","7952354","Clay covered slab","https://doi.org/10.17028/rd.lboro.7952354.v1","Technical illustration and graphics","7952354_thumbnail.jpg"
"Apron slabs","7952570","Slabs made of wood quantities","https://doi.org/10.17028/rd.lboro.7952570.v1","Technical illustration and graphics","7952570_thumbnail.jpg"
"Apron slabs","7952555","Slabs made of wood lid - detail","https://doi.org/10.17028/rd.lboro.7952555.v1","Technical illustration and graphics","7952555_thumbnail.jpg"
"Apron slabs","7952561","Slabs made of wood orthographic","https://doi.org/10.17028/rd.lboro.7952561.v1","Technical illustration and graphics","7952561_thumbnail.jpg"
"Apron slabs","7952552","Slabs made of wood","https://doi.org/10.17028/rd.lboro.7952552.v1","Technical illustration and graphics","7952552_thumbnail.jpg"
"Apron slabs","7952543","Slab supported by poles","https://doi.org/10.17028/rd.lboro.7952543.v1","Technical illustration and graphics","7952543_thumbnail.jpg"
"Apron slabs","7952531","Reinforced concrete latrine slab","https://doi.org/10.17028/rd.lboro.7952531.v1","Technical illustration and graphics","7952531_thumbnail.jpg"
"Apron slabs","7952537","Reinforced concrete latrine slab - sections","https://doi.org/10.17028/rd.lboro.7952537.v1","Technical illustration and graphics","7952537_thumbnail.jpg"
"Apron slabs","7952504","Ferrocement slab with pour-flush bowls - sections","https://doi.org/10.17028/rd.lboro.7952504.v1","Technical illustration and graphics","7952504_thumbnail.jpg"
"Apron slabs","7952495","Domed concrete slab without reinforcement section","https://doi.org/10.17028/rd.lboro.7952495.v1","Technical illustration and graphics","7952495_thumbnail.jpg"
"Apron slabs","7952492","Domed concrete slab without reinforcement plan","https://doi.org/10.17028/rd.lboro.7952492.v1","Technical illustration and graphics","7952492_thumbnail.jpg"
"Apron slabs","7952498","Ferrocement slab with pour-flush bowls","https://doi.org/10.17028/rd.lboro.7952498.v1","Technical illustration and graphics","7952498_thumbnail.jpg"
"Apron slabs","7952486","Domed concrete slab with reinforcement for cold regions","https://doi.org/10.17028/rd.lboro.7952486.v1","Technical illustration and graphics","7952486_thumbnail.jpg"
"Apron slabs","7982834","Slab covered in mud","https://doi.org/10.17028/rd.lboro.7982834.v1","Technical illustration and graphics","7982834_thumbnail.jpg"
"Apron slabs","7982837","Slab made of logs","https://doi.org/10.17028/rd.lboro.7982837.v1","Technical illustration and graphics","7982837_thumbnail.jpg"
"Apron slabs","7982783","Concrete slab and pit lining","https://doi.org/10.17028/rd.lboro.7982783.v1","Technical illustration and graphics","7982783_thumbnail.jpg"
"Apron slabs","7764938","Raised apron slab on a mound","https://doi.org/10.17028/rd.lboro.7764938.v1","Line drawings","7764938_thumbnail.jpg"
"Apron slabs","7764923","Handpump with apron channel and fence","https://doi.org/10.17028/rd.lboro.7764923.v1","Line drawings","7764923_thumbnail.jpg"
"Apron slabs","7688882","A typical apron slab and channel drain","https://doi.org/10.17028/rd.lboro.7688882.v1","Technical illustration and graphics","7688882_thumbnail.jpg"
"Apron slabs","7688888","Pipework which makes up a distribution system","https://doi.org/10.17028/rd.lboro.7688888.v1","Technical illustration and graphics","7688888_thumbnail.jpg"
"Apron slabs","7688891","Pipework which makes up a distribution system","https://doi.org/10.17028/rd.lboro.7688891.v1","Technical illustration and graphics","7688891_thumbnail.jpg"
"Apron slabs","7688870","Orifice disk fitted in a standard pipe coupling","https://doi.org/10.17028/rd.lboro.7688870.v1","Technical illustration and graphics","7688870_thumbnail.jpg"
"Apron slabs","7688876","Orifice disk fitted in a standard pipe coupling","https://doi.org/10.17028/rd.lboro.7688876.v1","Technical illustration and graphics","7688876_thumbnail.jpg"
"Apron slabs","7688879","A typical apron slab and channel drain","https://doi.org/10.17028/rd.lboro.7688879.v1","Technical illustration and graphics","7688879_thumbnail.jpg"
"Apron slabs","7461341","Latrine slab under construction","https://doi.org/10.17028/rd.lboro.7461341.v1","Line drawings","7461341_thumbnail.jpg"
"Apron slabs","7461239","Twin pit latrine under construction with slabs in place","https://doi.org/10.17028/rd.lboro.7461239.v1","Line drawings","7461239_thumbnail.jpg"
"Apron slabs","7461224","Three men rolling a latrine slab","https://doi.org/10.17028/rd.lboro.7461224.v1","Line drawings","7461224_thumbnail.jpg"
"Apron slabs","7461227","VIP latrine with slab – under construction","https://doi.org/10.17028/rd.lboro.7461227.v1","Line drawings","7461227_thumbnail.jpg"
"Apron slabs","7461203","Four men test the strength of a latrine slab","https://doi.org/10.17028/rd.lboro.7461203.v1","Line drawings","7461203_thumbnail.jpg"
"Apron slabs","7314707","Drainage trench with concrete slabs","https://doi.org/10.17028/rd.lboro.7314707.v1","Line drawings","7314707_thumbnail.jpg"
"Apron slabs","7048901","Mixing concrete","https://doi.org/10.17028/rd.lboro.7048901.v1","Line drawings","7048901_thumbnail.jpg"
"Apron slabs","7048910","Problems with thermal cracking around a handpump compound","https://doi.org/10.17028/rd.lboro.7048910.v1","Line drawings","7048910_thumbnail.jpg"
"Apron slabs","7048895","Handpump with jerrycan","https://doi.org/10.17028/rd.lboro.7048895.v1","Line drawings","7048895_thumbnail.jpg"
"Apron slabs","7048904","Preventing erosion at the base of a concrete slab","https://doi.org/10.17028/rd.lboro.7048904.v1","Line drawings","7048904_thumbnail.jpg"
"Apron slabs","7048898","Handpump protected by a fence with apron and channel","https://doi.org/10.17028/rd.lboro.7048898.v1","Line drawings","7048898_thumbnail.jpg"
"Apron slabs","7049210","Handpump and apron 7","https://doi.org/10.17028/rd.lboro.7049210.v1","Technical illustration and graphics","7049210_thumbnail.jpg"
"Apron slabs","7049213","Well with windlass","https://doi.org/10.17028/rd.lboro.7049213.v1","Technical illustration and graphics","7049213_thumbnail.jpg"
"Apron slabs","7049207","Handpump and apron 6","https://doi.org/10.17028/rd.lboro.7049207.v1","Technical illustration and graphics","7049207_thumbnail.jpg"
"Apron slabs","7049237","Typical apron slab and channel drain","https://doi.org/10.17028/rd.lboro.7049237.v1","Technical illustration and graphics","7049237_thumbnail.jpg"
"Apron slabs","7049195","Handpump and apron 2","https://doi.org/10.17028/rd.lboro.7049195.v1","Technical illustration and graphics","7049195_thumbnail.jpg"
"Apron slabs","7049201","Handpump and apron 4","https://doi.org/10.17028/rd.lboro.7049201.v1","Technical illustration and graphics","7049201_thumbnail.jpg"
"Apron slabs","7049198","Handpump and apron 1","https://doi.org/10.17028/rd.lboro.7049198.v1","Technical illustration and graphics","7049198_thumbnail.jpg"
"Apron slabs","7049204","Handpump and apron 5","https://doi.org/10.17028/rd.lboro.7049204.v1","Technical illustration and graphics","7049204_thumbnail.jpg"
"Apron slabs","7049228","Hygienic arrangement at a well-head for a rope and washer pump","https://doi.org/10.17028/rd.lboro.7049228.v1","Technical illustration and graphics","7049228_thumbnail.jpg"
"Apron slabs","7049231","Recommended installation details for the Afridev pumpstand","https://doi.org/10.17028/rd.lboro.7049231.v1","Technical illustration and graphics","7049231_thumbnail.jpg"
"Apron slabs","7049234","Soakage systems for disposal of wasted water","https://doi.org/10.17028/rd.lboro.7049234.v1","Technical illustration and graphics","7049234_thumbnail.jpg"
"Apron slabs","7049219","Blair bucket in use","https://doi.org/10.17028/rd.lboro.7049219.v1","Technical illustration and graphics","7049219_thumbnail.jpg"
"Apron slabs","7049225","Section through a soakaway and apron slab","https://doi.org/10.17028/rd.lboro.7049225.v1","Technical illustration and graphics","7049225_thumbnail.jpg"
"Apron slabs","7049258","Handpump and apron 3","https://doi.org/10.17028/rd.lboro.7049258.v1","Technical illustration and graphics","7049258_thumbnail.jpg"
"Apron slabs","7049222","Installation details of India Mark III deep well pump","https://doi.org/10.17028/rd.lboro.7049222.v1","Technical illustration and graphics","7049222_thumbnail.jpg"
"Apron slabs","7049216","Woman at a well","https://doi.org/10.17028/rd.lboro.7049216.v1","Technical illustration and graphics","7049216_thumbnail.jpg"
"Apron slabs","7048907","Handpump with apron channel and fence","https://doi.org/10.17028/rd.lboro.7048907.v1","Line drawings","7048907_thumbnail.jpg"
"Apron slabs","7048799","Handpump in a protected compound with apron and channel","https://doi.org/10.17028/rd.lboro.7048799.v1","Line drawings","7048799_thumbnail.jpg"
"Writing for reports","8058335","Writing for reports - This sentence","https://doi.org/10.17028/rd.lboro.8058335.v1","Technical illustration and graphics","8058335_thumbnail.jpg"
"Writing for reports","8058329","Writing for reports - Pyramid","https://doi.org/10.17028/rd.lboro.8058329.v1","Technical illustration and graphics","8058329_thumbnail.jpg"
"Writing for reports","8058323","Writing for reports - Figure 8","https://doi.org/10.17028/rd.lboro.8058323.v1","Technical illustration and graphics","8058323_thumbnail.jpg"
"Writing for reports","8058332","Writing for reports - These paragraphs","https://doi.org/10.17028/rd.lboro.8058332.v1","Technical illustration and graphics","8058332_thumbnail.jpg"
"Writing for reports","8058311","Writing for reports - Figure 4","https://doi.org/10.17028/rd.lboro.8058311.v1","Technical illustration and graphics","8058311_thumbnail.jpg"
"Writing for reports","8058314","Writing for reports - Figure 5","https://doi.org/10.17028/rd.lboro.8058314.v1","Technical illustration and graphics","8058314_thumbnail.jpg"
"Writing for reports","8058317","Writing for reports - Figure 6","https://doi.org/10.17028/rd.lboro.8058317.v1","Technical illustration and graphics","8058317_thumbnail.jpg"
"Writing for reports","8058320","Writing for reports - Figure 7","https://doi.org/10.17028/rd.lboro.8058320.v1","Technical illustration and graphics","8058320_thumbnail.jpg"
"Writing for reports","8058299","Writing for reports - Figure 3 - Publications vary in depth","https://doi.org/10.17028/rd.lboro.8058299.v1","Technical illustration and graphics","8058299_thumbnail.jpg"
"Writing for reports","8058218","Study pushes frontiers","https://doi.org/10.17028/rd.lboro.8058218.v1","Technical illustration and graphics","8058218_thumbnail.jpg"
"Writing for reports","8058305","Writing for reports - Figure 3","https://doi.org/10.17028/rd.lboro.8058305.v1","Technical illustration and graphics","8058305_thumbnail.jpg"
"Writing for reports","8058287","Writing for reports - Figure 1","https://doi.org/10.17028/rd.lboro.8058287.v1","Technical illustration and graphics","8058287_thumbnail.jpg"
"Writing for reports","8058293","Writing for reports - Figure 2","https://doi.org/10.17028/rd.lboro.8058293.v1","Technical illustration and graphics","8058293_thumbnail.jpg"
"Water utilities management","8058947","Willingness to pay 02","https://doi.org/10.17028/rd.lboro.8058947.v1","Technical illustration and graphics","8058947_thumbnail.jpg"
"Water utilities management","8058950","Willingness to pay 03","https://doi.org/10.17028/rd.lboro.8058950.v1","Technical illustration and graphics","8058950_thumbnail.jpg"
"Water utilities management","8058944","Willingness to pay 01","https://doi.org/10.17028/rd.lboro.8058944.v1","Technical illustration and graphics","8058944_thumbnail.jpg"
"Water utilities management","8059400","The nomenclature used for debiting and crediting various accounts","https://doi.org/10.17028/rd.lboro.8059400.v1","Technical illustration and graphics","8059400_thumbnail.jpg"
"Water utilities management","8059406","Utility financial management cycle","https://doi.org/10.17028/rd.lboro.8059406.v1","Technical illustration and graphics","8059406_thumbnail.jpg"
"Water utilities management","8059403","Trend of profitability ratios","https://doi.org/10.17028/rd.lboro.8059403.v1","Technical illustration and graphics","8059403_thumbnail.jpg"
"Water utilities management","8059415","Utility functions and the external environment","https://doi.org/10.17028/rd.lboro.8059415.v1","Technical illustration and graphics","8059415_thumbnail.jpg"
"Water utilities management","8059382","Common approaches for depreciating assets","https://doi.org/10.17028/rd.lboro.8059382.v1","Technical illustration and graphics","8059382_thumbnail.jpg"
"Water utilities management","8059385","Credit worthiness ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059385.v1","Technical illustration and graphics","8059385_thumbnail.jpg"
"Water utilities management","8059394","Liquidity ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059394.v1","Technical illustration and graphics","8059394_thumbnail.jpg"
"Water utilities management","8059388","Efficiency ratios for XYZ","https://doi.org/10.17028/rd.lboro.8059388.v1","Technical illustration and graphics","8059388_thumbnail.jpg"
"Water utilities management","8059367","Accounting equation 3","https://doi.org/10.17028/rd.lboro.8059367.v1","Technical illustration and graphics","8059367_thumbnail.jpg"
"Water utilities management","8059376","Basic categories of accounting information","https://doi.org/10.17028/rd.lboro.8059376.v1","Technical illustration and graphics","8059376_thumbnail.jpg"
"Water utilities management","8059373","Accounts format","https://doi.org/10.17028/rd.lboro.8059373.v1","Technical illustration and graphics","8059373_thumbnail.jpg"
"Water utilities management","8059370","Accounting equation 4","https://doi.org/10.17028/rd.lboro.8059370.v1","Technical illustration and graphics","8059370_thumbnail.jpg"
"Water utilities management","8059361","Accounting equation 1","https://doi.org/10.17028/rd.lboro.8059361.v1","Technical illustration and graphics","8059361_thumbnail.jpg"
"Water utilities management","8059364","Accounting equation 2","https://doi.org/10.17028/rd.lboro.8059364.v1","Technical illustration and graphics","8059364_thumbnail.jpg"
"Water utilities management","7982633","Ownership of facility and willingness to pay","https://doi.org/10.17028/rd.lboro.7982633.v1","Technical illustration and graphics","7982633_thumbnail.jpg"
"Water resources","7837829","Flowchart for water source selection in cold regions","https://doi.org/10.17028/rd.lboro.7837829.v1","Technical illustration and graphics","7837829_thumbnail.jpg"
