"collection_name","title","year","doi"
"Pumps","A hydram pump",2019,"https://doi.org/10.17028/rd.lboro.7680722.v1"
"Pumps","Blair bucket pump",2019,"https://doi.org/10.17028/rd.lboro.7680662.v1"
"Pumps","A hydram pump",2019,"https://doi.org/10.17028/rd.lboro.7680692.v1"
"Pumps","Vergnet 4C2",2019,"https://doi.org/10.17028/rd.lboro.7492361.v1"
"Pumps","Treadle pump",2019,"https://doi.org/10.17028/rd.lboro.7492358.v1"
"Pumps","Treadle pump",2019,"https://doi.org/10.17028/rd.lboro.7492349.v1"
"Pumps","Monolift",2019,"https://doi.org/10.17028/rd.lboro.7492334.v1"
"Pumps","Orbit",2019,"https://doi.org/10.17028/rd.lboro.7492343.v1"
"Pumps","Orbit",2019,"https://doi.org/10.17028/rd.lboro.7492346.v1"
"Pumps","Monolift",2019,"https://doi.org/10.17028/rd.lboro.7492337.v1"
"Pumps","Consallen",2019,"https://doi.org/10.17028/rd.lboro.7492322.v1"
"Pumps","Consallen",2019,"https://doi.org/10.17028/rd.lboro.7492325.v1"
"Pumps","India Mark II",2019,"https://doi.org/10.17028/rd.lboro.7492328.v1"
"Pumps","India Mark II",2019,"https://doi.org/10.17028/rd.lboro.7492331.v1"
"Pumps","Blair",2019,"https://doi.org/10.17028/rd.lboro.7492310.v1"
"Pumps","CanZee",2019,"https://doi.org/10.17028/rd.lboro.7492316.v1"
"Pumps","Blair",2019,"https://doi.org/10.17028/rd.lboro.7492313.v1"
"Pumps","CanZee",2019,"https://doi.org/10.17028/rd.lboro.7492319.v1"
"Pumps","Aquadev",2019,"https://doi.org/10.17028/rd.lboro.7492304.v1"
"Pumps","Aquadev",2019,"https://doi.org/10.17028/rd.lboro.7492307.v1"
"Pumps","Using a motorised pump to increase the pressure in a distribution main",2018,"https://doi.org/10.17028/rd.lboro.7376678.v1"
"Pumps","Submersible pump and portable generator",2018,"https://doi.org/10.17028/rd.lboro.7376669.v1"
"Pumps","A centrifugal pump",2018,"https://doi.org/10.17028/rd.lboro.7376609.v1"
"Hygiene and handwashing","Handwashing facility showing insulated bucket basin soap dish and concrete slab",2019,"https://doi.org/10.17028/rd.lboro.7844705.v1"
"Hygiene and handwashing","Evaluation in relation to the Hygiene Education planning framework",2019,"https://doi.org/10.17028/rd.lboro.7868678.v1"
"Hygiene and handwashing","Phases in Hygiene Education planning",2019,"https://doi.org/10.17028/rd.lboro.7868825.v1"
"Hygiene and handwashing","Traditional handwashing devices - Jerrycan hanger",2019,"https://doi.org/10.17028/rd.lboro.7902500.v1"
"Hygiene and handwashing","Improved handwashing devices",2019,"https://doi.org/10.17028/rd.lboro.7902512.v1"
"Hygiene and handwashing","Traditional handwashing devices",2019,"https://doi.org/10.17028/rd.lboro.7902497.v1"
"Hygiene and handwashing","Traditional handwashing devices 1",2019,"https://doi.org/10.17028/rd.lboro.7908815.v1"
"Hygiene and handwashing","Poor hygiene practices 1",2019,"https://doi.org/10.17028/rd.lboro.7908806.v1"
"Hygiene and handwashing","Traditional handwashing devices 2",2019,"https://doi.org/10.17028/rd.lboro.7908818.v1"
"Hygiene and handwashing","Poor hygiene practices 2",2019,"https://doi.org/10.17028/rd.lboro.7908809.v1"
"Hygiene and handwashing","Handwashing using a plastic bottle version 2",2019,"https://doi.org/10.17028/rd.lboro.7908791.v1"
"Hygiene and handwashing","How to wash hands thoroughly",2019,"https://doi.org/10.17028/rd.lboro.7908800.v1"
"Hygiene and handwashing","Handwashing using the mukombe",2019,"https://doi.org/10.17028/rd.lboro.7908797.v1"
"Hygiene and handwashing","Improved handwashing devices",2019,"https://doi.org/10.17028/rd.lboro.7908803.v1"
"Hygiene and handwashing","Handwashing using a plastic bottle version 1",2019,"https://doi.org/10.17028/rd.lboro.7908785.v1"
"Hygiene and handwashing","Handwashing 07",2019,"https://doi.org/10.17028/rd.lboro.7908752.v1"
"Hygiene and handwashing","Handwashing 08",2019,"https://doi.org/10.17028/rd.lboro.7908761.v1"
"Hygiene and handwashing","Handwashing 09",2019,"https://doi.org/10.17028/rd.lboro.7908767.v1"
"Hygiene and handwashing","Handwashing 10",2019,"https://doi.org/10.17028/rd.lboro.7908776.v1"
"Hygiene and handwashing","Handwashing 04",2019,"https://doi.org/10.17028/rd.lboro.7908740.v1"
"Hygiene and handwashing","Handwashing 05",2019,"https://doi.org/10.17028/rd.lboro.7908746.v1"
"Hygiene and handwashing","Handwashing 06",2019,"https://doi.org/10.17028/rd.lboro.7908749.v1"
"Hygiene and handwashing","Handwashing 01",2019,"https://doi.org/10.17028/rd.lboro.7908707.v1"
"Hygiene and handwashing","Handwashing 02",2019,"https://doi.org/10.17028/rd.lboro.7908716.v1"
"Hygiene and handwashing","Handwashing 02 - version 2",2019,"https://doi.org/10.17028/rd.lboro.7908722.v1"
"Hygiene and handwashing","Handwashing 03",2019,"https://doi.org/10.17028/rd.lboro.7908731.v1"
"Hygiene and handwashing","Traditional handwashing devices 1 - detail",2019,"https://doi.org/10.17028/rd.lboro.7910300.v1"
"Hygiene and handwashing","Traditional handwashing devices 1",2019,"https://doi.org/10.17028/rd.lboro.7910291.v1"
"Hygiene and handwashing","Traditional handwashing devices - 2",2019,"https://doi.org/10.17028/rd.lboro.7910303.v1"
"Hygiene and handwashing","Handwashing - Bottle",2019,"https://doi.org/10.17028/rd.lboro.7909436.v1"
"Hygiene and handwashing","Handwashing - Metal tin",2019,"https://doi.org/10.17028/rd.lboro.7909493.v1"
"Hygiene and handwashing","A guide to personal hygiene",2019,"https://doi.org/10.17028/rd.lboro.7909328.v1"
"Hygiene and handwashing","Tipping containers for handwashing",2019,"https://doi.org/10.17028/rd.lboro.7952261.v1"
"Hygiene and handwashing","Menstrual hygiene cubicles",2019,"https://doi.org/10.17028/rd.lboro.7958573.v1"
"Hygiene and handwashing","Broad objective for increased knowledge and practices of hygiene",2019,"https://doi.org/10.17028/rd.lboro.7958957.v1"
"Hygiene and handwashing","Childbirth in hygienic conditions",2019,"https://doi.org/10.17028/rd.lboro.7765295.v1"
"Hygiene and handwashing","Handwashing at a public standpost",2019,"https://doi.org/10.17028/rd.lboro.7784072.v1"
"Hygiene and handwashing","Various designs of suspended tipping containers used for handwashing",2019,"https://doi.org/10.17028/rd.lboro.7680782.v1"
"Hygiene and handwashing","Various designs of suspended tipping containers used for handwashing",2019,"https://doi.org/10.17028/rd.lboro.7680785.v1"
"Hygiene and handwashing","Bathers in a polluted canal",2018,"https://doi.org/10.17028/rd.lboro.7460996.v1"
"Hygiene and handwashing","Woman washing her face",2018,"https://doi.org/10.17028/rd.lboro.7460987.v1"
"Hygiene and handwashing","Bathers",2018,"https://doi.org/10.17028/rd.lboro.7460999.v1"
"Hygiene and handwashing","Handwashing with soap",2018,"https://doi.org/10.17028/rd.lboro.7460969.v1"
"Hygiene and handwashing","Handwashing (black background) 9",2018,"https://doi.org/10.17028/rd.lboro.7460966.v1"
"Hygiene and handwashing","Handwashing",2018,"https://doi.org/10.17028/rd.lboro.7460972.v1"
"Hygiene and handwashing","Man cleaning up",2018,"https://doi.org/10.17028/rd.lboro.7460978.v1"
"Hygiene and handwashing","Mother washing her child",2018,"https://doi.org/10.17028/rd.lboro.7460981.v1"
"Hygiene and handwashing","Wearing long sleeves",2018,"https://doi.org/10.17028/rd.lboro.7460984.v1"
"Hygiene and handwashing","Handwashing (black background) 6",2018,"https://doi.org/10.17028/rd.lboro.7460954.v1"
"Hygiene and handwashing","Handwashing (black background) 5",2018,"https://doi.org/10.17028/rd.lboro.7460948.v1"
"Hygiene and handwashing","Handwashing (black background) 8",2018,"https://doi.org/10.17028/rd.lboro.7460963.v1"
"Hygiene and handwashing","Handwashing (black background) 3",2018,"https://doi.org/10.17028/rd.lboro.7460939.v1"
"Hygiene and handwashing","Handwashing (black background) 4",2018,"https://doi.org/10.17028/rd.lboro.7460945.v1"
"Hygiene and handwashing","Handwashing (black background) 7",2018,"https://doi.org/10.17028/rd.lboro.7460957.v1"
"Hygiene and handwashing","Handwashing 6",2018,"https://doi.org/10.17028/rd.lboro.7460915.v1"
"Hygiene and handwashing","Handwashing 8",2018,"https://doi.org/10.17028/rd.lboro.7460921.v1"
"Hygiene and handwashing","Handwashing 7",2018,"https://doi.org/10.17028/rd.lboro.7460918.v1"
"Hygiene and handwashing","Handwashing 9",2018,"https://doi.org/10.17028/rd.lboro.7460927.v1"
"Hygiene and handwashing","Handwashing (black background) 1a",2018,"https://doi.org/10.17028/rd.lboro.7460930.v1"
"Hygiene and handwashing","Handwashing (black background) 2",2018,"https://doi.org/10.17028/rd.lboro.7460936.v1"
"Hygiene and handwashing","Handwashing (black background) 1b",2018,"https://doi.org/10.17028/rd.lboro.7460933.v1"
"Hygiene and handwashing","Handwashing 3",2018,"https://doi.org/10.17028/rd.lboro.7460903.v1"
"Hygiene and handwashing","Handwashing 5",2018,"https://doi.org/10.17028/rd.lboro.7460912.v1"
"Hygiene and handwashing","Handwashing 4",2018,"https://doi.org/10.17028/rd.lboro.7460906.v1"
"Hygiene and handwashing","Handwashing 1b",2018,"https://doi.org/10.17028/rd.lboro.7460897.v1"
"Hygiene and handwashing","Handwashing 2",2018,"https://doi.org/10.17028/rd.lboro.7460900.v1"
"Hygiene and handwashing","Brushing teeth",2018,"https://doi.org/10.17028/rd.lboro.7460888.v1"
"Hygiene and handwashing","Washing at a water point",2018,"https://doi.org/10.17028/rd.lboro.7460885.v1"
"Hygiene and handwashing","Handwashing 1a",2018,"https://doi.org/10.17028/rd.lboro.7460894.v1"
"Hygiene and handwashing","Childbirth in hygienic conditions",2018,"https://doi.org/10.17028/rd.lboro.7460891.v1"
"Hygiene and handwashing","Mother washing her child",2018,"https://doi.org/10.17028/rd.lboro.7460858.v1"
"Floods and flooding","Changing thresholds for floods and droughts",2019,"https://doi.org/10.17028/rd.lboro.7844756.v1"
"Floods and flooding","Thresholds for floods and droughts",2019,"https://doi.org/10.17028/rd.lboro.7844744.v1"
"Floods and flooding","Flood defences can encourage inappropriate development",2019,"https://doi.org/10.17028/rd.lboro.7868033.v1"
"Floods and flooding","Changing priorities following a flood event",2019,"https://doi.org/10.17028/rd.lboro.7868612.v1"
"Floods and flooding","Different flooding types",2019,"https://doi.org/10.17028/rd.lboro.7868915.v1"
"Floods and flooding","Flooding in various locations",2019,"https://doi.org/10.17028/rd.lboro.7869014.v1"
"Floods and flooding","Flood 1",2019,"https://doi.org/10.17028/rd.lboro.7908497.v1"
"Floods and flooding","Flood 3",2019,"https://doi.org/10.17028/rd.lboro.7908503.v1"
"Floods and flooding","Flood 2",2019,"https://doi.org/10.17028/rd.lboro.7908500.v1"
"Floods and flooding","Flood 4",2019,"https://doi.org/10.17028/rd.lboro.7908509.v1"
"Floods and flooding","Clay groundwater dam with an upstream well designed to cope with flooding in the wet season",2019,"https://doi.org/10.17028/rd.lboro.7908647.v1"
"Floods and flooding","Clay groundwater dam with an upstream well designed to cope with flooding in the wet season",2019,"https://doi.org/10.17028/rd.lboro.8094971.v1"
"Floods and flooding","Defining floods and droughts",2019,"https://doi.org/10.17028/rd.lboro.8059520.v1"
"Floods and flooding","Defining droughts and floods",2019,"https://doi.org/10.17028/rd.lboro.7309154.v1"
"Floods and flooding","People continue to live in flooded areas despite the risks",2018,"https://doi.org/10.17028/rd.lboro.7392413.v1"
"Floods and flooding","Rainy season",2018,"https://doi.org/10.17028/rd.lboro.7392416.v1"
"Floods and flooding","Man cleaning up after a flood",2018,"https://doi.org/10.17028/rd.lboro.7392410.v1"
"Floods and flooding","Water supply intake destroyed by floods",2018,"https://doi.org/10.17028/rd.lboro.7392422.v1"
"Floods and flooding","Storage tank damaged by flooding",2018,"https://doi.org/10.17028/rd.lboro.7392311.v1"
"Floods and flooding","Child clearing up after a flood",2018,"https://doi.org/10.17028/rd.lboro.7392314.v1"
"Floods and flooding","Deep flood",2018,"https://doi.org/10.17028/rd.lboro.7392317.v1"
"Floods and flooding","Flooded street with garbage",2018,"https://doi.org/10.17028/rd.lboro.7392320.v1"
"Floods and flooding","Storage tank damaged by flooding",2018,"https://doi.org/10.17028/rd.lboro.7376663.v1"
"Floods and flooding","Approaches to dealing with floods",2018,"https://doi.org/10.17028/rd.lboro.7309118.v1"
"Floods and flooding","Flooding of the flood plain",2018,"https://doi.org/10.17028/rd.lboro.7309052.v1"
"Floods and flooding","Flood zoning",2018,"https://doi.org/10.17028/rd.lboro.7309049.v1"
"Floods and flooding","Different types of flood risk",2018,"https://doi.org/10.17028/rd.lboro.7309040.v1"
"Emergencies and disasters","Temporary water intakes showing arrangements for summer and winter pumping",2019,"https://doi.org/10.17028/rd.lboro.7837850.v1"
"Emergencies and disasters","Possible arrangements of infiltration galleries and collector wells",2019,"https://doi.org/10.17028/rd.lboro.7837862.v1"
"Emergencies and disasters","Temporary storage tank showing design features appropriate for cold regions",2019,"https://doi.org/10.17028/rd.lboro.7837871.v1"
"Emergencies and disasters","Put and take water heater",2019,"https://doi.org/10.17028/rd.lboro.7837886.v1"
"Emergencies and disasters","The effect of a shifting river in a permafrost area on groundwater depth and on the location of boreholes",2019,"https://doi.org/10.17028/rd.lboro.7837838.v1"
"Emergencies and disasters","Handpumps with features to prevent freezing",2019,"https://doi.org/10.17028/rd.lboro.7837841.v1"
"Emergencies and disasters","Seasonal quality variation of water in lakes and quality improvement by brine pumping",2019,"https://doi.org/10.17028/rd.lboro.7837844.v1"
"Emergencies and disasters","Flowchart for water source selection in cold regions",2019,"https://doi.org/10.17028/rd.lboro.7837829.v1"
"Emergencies and disasters","Flowchart for water source selection in mountainous areas",2019,"https://doi.org/10.17028/rd.lboro.7837832.v1"
"Emergencies and disasters","Flowchart for assessing the suitability of water sources form survival supply in cold regions",2019,"https://doi.org/10.17028/rd.lboro.7837835.v1"
"Emergencies and disasters","The effect of altitude on available suction head for suction pumps",2019,"https://doi.org/10.17028/rd.lboro.7837805.v1"
"Emergencies and disasters","Flow of wastewater through a conventional treatment works",2019,"https://doi.org/10.17028/rd.lboro.7837820.v1"
"Emergencies and disasters","Graph showing apparent temperature variation with wind speed known as the wind-chill effect",2019,"https://doi.org/10.17028/rd.lboro.7837826.v1"
"Emergencies and disasters","Raised mound system for disposal of treated wastewater",2019,"https://doi.org/10.17028/rd.lboro.7844708.v1"
"Emergencies and disasters","Handwashing facility showing insulated bucket basin soap dish and concrete slab",2019,"https://doi.org/10.17028/rd.lboro.7844705.v1"
"Emergencies and disasters","Section of a spring catchment tank",2019,"https://doi.org/10.17028/rd.lboro.7844711.v1"
"Emergencies and disasters","Temporary water storage tank showing useful features for cold regions",2019,"https://doi.org/10.17028/rd.lboro.7844717.v1"
"Emergencies and disasters","Sample design for a break-pressure tank",2019,"https://doi.org/10.17028/rd.lboro.7844693.v1"
"Emergencies and disasters","Tap box protection of a temporary standpipe",2019,"https://doi.org/10.17028/rd.lboro.7844663.v1"
"Emergencies and disasters","Additional support for latrine slabs",2019,"https://doi.org/10.17028/rd.lboro.7844702.v1"
"Emergencies and disasters","Plumbing a large building into an intermittent supply",2019,"https://doi.org/10.17028/rd.lboro.7844654.v1"
"Emergencies and disasters","Recirculating pumped system",2019,"https://doi.org/10.17028/rd.lboro.7844648.v1"
"Emergencies and disasters","Total number of reported disasters 1997-2006",2019,"https://doi.org/10.17028/rd.lboro.7844780.v1"
"Emergencies and disasters","Total number of reported deaths 1997-2006",2019,"https://doi.org/10.17028/rd.lboro.7844783.v1"
"Emergencies and disasters","Changing thresholds for floods and droughts",2019,"https://doi.org/10.17028/rd.lboro.7844756.v1"
"Emergencies and disasters","Thresholds for floods and droughts",2019,"https://doi.org/10.17028/rd.lboro.7844744.v1"
"Emergencies and disasters","Impacts of a disaster",2019,"https://doi.org/10.17028/rd.lboro.7844738.v1"
"Emergencies and disasters","Emergencies require external assistance to meet local needs",2019,"https://doi.org/10.17028/rd.lboro.7844732.v1"
"Emergencies and disasters","Total number of reported deaths",2019,"https://doi.org/10.17028/rd.lboro.7844966.v1"
"Emergencies and disasters","Total number of natural disasters world 1900-2007",2019,"https://doi.org/10.17028/rd.lboro.7844969.v1"
"Emergencies and disasters","Refugees and asylum seekers 2000-2006",2019,"https://doi.org/10.17028/rd.lboro.7844951.v1"
"Emergencies and disasters","Significant populations of IDPs 2000-2006",2019,"https://doi.org/10.17028/rd.lboro.7844954.v1"
"Emergencies and disasters","Amount of disaster related damage 1997-2006 in millions US dollars",2019,"https://doi.org/10.17028/rd.lboro.7844933.v1"
"Emergencies and disasters","Number of disasters 1997-2006",2019,"https://doi.org/10.17028/rd.lboro.7844912.v1"
"Emergencies and disasters","Estimated damage by natural disasters world 1900-2007 in billions US dollars",2019,"https://doi.org/10.17028/rd.lboro.7845065.v1"
"Emergencies and disasters","Total number of people reported affected by natural disasters world 1900-2007",2019,"https://doi.org/10.17028/rd.lboro.7845047.v1"
"Emergencies and disasters","Total number of people reported killed by natural disasters world 1900-2007",2019,"https://doi.org/10.17028/rd.lboro.7844993.v1"
"Emergencies and disasters","Total number of people reported killed by technological disasters world 1900-2007",2019,"https://doi.org/10.17028/rd.lboro.7845008.v1"
